location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S1 """"",S1_a7029631,Ах... Какое прекрасное чувство сытости!,S1_a7029631,,,,
"S1 """"",S1_cae73ecc,"Теперь есть немного времени пошалить, хи-хи-хи. Моя любимая часть досуга!",S1_cae73ecc,,,,
"""""",narrator_5134c52c,"Вальяжно сидя на троне, Королева Клинков азартно потирала руки, выбирая свою новую жертву.",narrator_5134c52c,,,,
"S1 """"",S1_cc342ebc,"Чем же я хочу заняться сегодня? Снова переманить кого-то? Не-е-ет... Это весело, но быстро надоедает.",S1_cc342ebc,,,,
"S1 """"",S1_e751d712,Лиззара...,S1_e751d712,,,,
"S1 """"",S1_09c68c91,"Как я могла забыть про свою любимую малышку, хи-хи.",S1_09c68c91,,,,
"S1 """"",S1_41b8a964,Как подло с моей стороны оставлять ее так надолго одну. Нужно исправлять!,S1_41b8a964,,,,
"S1 """"",S1_fed2e387,"Ах, какая встреча! Я как раз тебя ищу...",S1_fed2e387,,,,
"""""",narrator_50496baf,"Лиззара оцепенела, услышав ненавистный голос.",narrator_50496baf,,,,
"L """"",L_23001024,"Я думала, что ты уже не придешь...",L_23001024,,,,
"S1 """"",S1_fc179685,Соскучилась?,S1_fc179685,,,,
"L """"",L_6ddbb60b,(Ни капли...),L_6ddbb60b,,,,
"L """"",L_3b388732,"(Я надеялась, что никогда не вернусь к этому! Тут мало существ? Я не готова к этой пытке снова!)",L_3b388732,,,,
"L """"",L_ae7e4793,"(Но она ведь не будет здесь вечно... Если она утолила голод, то сейчас у нее осталось не так много времени...)",L_ae7e4793,,,,
"L """"",L_1de5bcde,"(А это значит, что Сара скоро выйдет наружу! Я спасена! Нужно только потянуть время...)",L_1de5bcde,,,,
"L """"",L_362b1401,(!!!),L_362b1401,,,,
"L """"",L_e60f9953,"(Вот черт, неужели она все это слышит, как же я могла забыть...!)",L_e60f9953,,,,
"S1 """"",S1_95148b67,"Ха-ха-ха, неплохой план. Я не ошиблась, выбрав тебя.",S1_95148b67,,,,
"S1 """"",S1_712ca2bd,Что-то в тебе неисправимо. Но мы все же попробуем.,S1_712ca2bd,,,,
"L """"",L_d26264f1,(Нет!),L_d26264f1,,,,
"S1 """"",S1_89db6a74,Да-ат!!,S1_89db6a74,,,,
"S1 """"",S1_63260932,"Сегодня продолжение нашего обучения! Я знаю, как ты этому рада. Тем более сегодня будет нечто незабываемое.!",S1_63260932,,,,
"L """"",L_a3cbfd35,(Что опять...),L_a3cbfd35,,,,
"S1 """"",S1_989a7865,"А тебе все скажи да покажи... Нужно сохранять хоть немного интриги, Лиззара.",S1_989a7865,,,,
"S1 """"",S1_d3bfe8e4,"То, что я оставила тебя так надолго, не значит, что нужно раскрывать все карты.",S1_d3bfe8e4,,,,
"L """"",L_712b6453,(Какой ужас... мне снова предстоит выдержать испытание судьбы.),L_712b6453,,,,
"S1 """"",S1_01d9534e,"Не расстраивайся, если будешь хорошо себя вести – быстро все узнаешь, хи-хи-хи.",S1_01d9534e,,,,
"S1 """"",S1_41e77f4b,Ты же будешь вести себя хорошо?,S1_41e77f4b,,,,
"""""",narrator_5ffb317d,"Игривый тон Королевы Клинков быстро сменился на угнетающий, бросая протосса в холодный пот.",narrator_5ffb317d,,,,
"S1 """"",S1_4ec45e92,Мне же не придется применять силу снова?,S1_4ec45e92,,,,
"L """"",L_67723834,Я-я... Сделала как ты хочешь. Но эта поза... Неужели ты...?,L_67723834,,,,
"S1 """"",S1_41436179,"О-о-о... Ты даже не представляешь, что тебя ждет.",S1_41436179,,,,
"""""",narrator_2ad19dd6,"Королева Клинков не давала Лиззаре опомниться, переводя весь фокус внимания на себя. Девушка выглядела по-театральному величественно, чтобы окончательно вовлечь протосса в свои шалости.",narrator_2ad19dd6,,,,
"S1 """"",S1_2f2b7488,"Это будет нечто новое... Хм, ну как ‘новое’. Для меня, возможно, и не настолько новое... Но вот для тебя!",S1_2f2b7488,,,,
"S1 """"",S1_df89656e,"Бьюсь об заклад, ты никогда не испытывала ничего подобного!",S1_df89656e,,,,
"L """"",L_4fd69542,(Н-новое? Не нравится мне ничего новое... Особенно от тебя!),L_4fd69542,,,,
"""""",narrator_c8d9bc1a,"Тело Лиззары немного подрагивало от переполняющей ее тревоги. Протосс уже знала, что может преподнести ей Королева Клинков, и относилась к каждому ее слову с особой опаской.",narrator_c8d9bc1a,,,,
"S1 """"",S1_c3ef44af,Давай сыграем в викторину?,S1_c3ef44af,,,,
"L """"",L_9ce9b9ff,Не самое удачное вре...,L_9ce9b9ff,,,,
"S1 """"",S1_b4ed82d5,"Тссс, не думай, а угадывай!",S1_b4ed82d5,,,,
"S1 """"",S1_4cba52d2,Что я буду с тобой делать?,S1_4cba52d2,,,,
"L """"",L_2e485f5d,Ах... Я не знаю!,L_2e485f5d,,,,
"S1 """"",S1_7e1f2e9e,"Ну же, давай попробуй.",S1_7e1f2e9e,,,,
"L """"",L_54d63e9b,(Н-нет...),L_54d63e9b,,,,
"S1 """"",S1_f85f70a4,"Ты же согласилась на добровольную игру, так что угадывай.",S1_f85f70a4,,,,
"S1 """"",S1_4cba52d2_1,Что я буду с тобой делать?,S1_4cba52d2_1,,,,
"L """"",L_f5f44c80,Т-ты... Снова хочешь изменить мое тело?,L_f5f44c80,,,,
"L """"",L_a40f5af8,"Неужели этого мало? Мало того, что ты уже сделала со мной? ",L_a40f5af8,,,,
"S1 """"",S1_df2c5661,Ха-ха-ха-ха!!!,S1_df2c5661,,,,
"S1 """"",S1_1c03245e,"Не-ет, у меня весьма другие планы.",S1_1c03245e,,,,
"""""",narrator_50411762,"Девушка медленно вела пальцем к виску, чтобы Лиззара точно заметила ее действие.",narrator_50411762,,,,
"S1 """"",S1_94a5d4e0,Сегодня мы займемся твоим мозгом.,S1_94a5d4e0,,,,
"L """"",L_a35daa4e,М-МОЗГОМ?!,L_a35daa4e,,,,
"S1 """"",S1_fa1a0729,"Не прямо мозгом, просто откроем для тебя новые чувства... Перед этим никто не останется равнодушным!",S1_fa1a0729,,,,
"S1 """"",S1_d71fbcab,"Никто не оставался, по крайней мере.",S1_d71fbcab,,,,
"L """"",L_fb89989e,И-и-ик!,L_fb89989e,,,,
"""""",narrator_fc6f95b4,"Королеву Клинков забавляла такая реакция. Ее смех заполнял всю комнату, громко отдаваясь в голове напуганной Лиззары.",narrator_fc6f95b4,,,,
"""""",narrator_19d1d713,"Каждое слово, каждый смешок девушки усугублял положение протосса. Ее фантазия заходила куда дальше под давление страха и неведения. Лиззара не заметила, как Королева Клинков обошла ее и села перед ней на корточки. Она видела только горящие похотливые глаза напротив, которые заглядывали в самую душу.",narrator_19d1d713,,,,
"S1 """"",S1_1a69c654,Твоя голова уже забита всякими дурными фантазиями? Все еще помнишь наши старые игры? Это были такие мелочи... Вся твоя жизнь разделится на до и после сегодняшнего дня.,S1_1a69c654,,,,
"S1 """"",S1_04a6f37e,Ты готова к этому?,S1_04a6f37e,,,,
"L """"",L_66fa6e82,Н-нет...,L_66fa6e82,,,,
"S1 """"",S1_4d0aa872,"Конечно нет, никто и никогда не будет готов к такому... Тебе придется готовиться на ходу, ха-ха-ха!",S1_4d0aa872,,,,
"""""",narrator_30f1fa2e,"Королева Клинков положила руку на спину протосса, ведя ей по всему телу и останавливая на лице.",narrator_30f1fa2e,,,,
"S1 """"",S1_d7f19184,"Твое тело стало так остро реагирует на мое присутствие... Кажется, оно соскучилось по мне еще больше, чем ты, хи-хи.",S1_d7f19184,,,,
"""""",narrator_12e44fd2,"Тишина казалась для протосса мучительной. Взгляд девушки давил на нее невыносимым грузом, убивая остатки разума. Но тишина была недолгой.",narrator_12e44fd2,,,,
"S1 """"",S1_b4f76aa1,Посмотрим...,S1_b4f76aa1,,,,
"""""",narrator_75ecad71,"В поле зрения Лиззары появилось новое сияние. Протосс машинально подняла взгляд на указательный палец Королевы Клинков, который сиял тем же цветом, что и ее глаза. Незамедлительно сзади послышались знакомые чавкающие звуки.",narrator_75ecad71,,,,
"L """"",L_4c391307,Только не это...,L_4c391307,,,,
"S1 """"",S1_5e127b8a,Именно это...,S1_5e127b8a,,,,
"L """"",L_5bdc7b75,{size=+4}А-а-а-а-а-а-а-а!!!{/size},L_5bdc7b75,,,,
"""""",narrator_da1d4ae8,"Королева Клинков с нетерпением заглядывала назад, ожидая, когда тентакли начнут свое наступление. Реакция протосса не заставила себя ждать, Лиззара не могла сдерживать свои стоны, даже не ощущая прикосновения.",narrator_da1d4ae8,,,,
"S1 """"",S1_9407b6b8,Обожаю это зрелище! Каждый раз как первый...,S1_9407b6b8,,,,
"L """"",L_f1a6467b,А-а-а-аххх!!! П-почему всегда... Страдает моя промежность...,L_f1a6467b,,,,
"S1 """"",S1_35709c8d,"Это слишком сладкое место, чтобы его пропустить!",S1_35709c8d,,,,
"""""",narrator_6c86dcc9,"Склизкие тентакли тянулись к киске Лиззары и она это отчетливо ощущала. Ее тело было слишком сковано страхом и возбуждением, чтобы что-то с этим сделать. Количество щупалец возле бедер протосса только ухудшало дело. Они были тонкие сами по себе, но, пытаясь дотянуться до желанной щели, сплетались между собой во внушительный тентакль.",narrator_6c86dcc9,,,,
"S1 """"",S1_227690e2,"Ах, сегодня я уже немного устала... Так что мне потребуется помощь моих небольших друзей!",S1_227690e2,,,,
"S1 """"",S1_5c0cff12,"Хи-хи-хи, но не стоит расстраиваться. Поверь, моему умению управления может позавидовать даже Сара.",S1_5c0cff12,,,,
"""""",narrator_c07df945,"Тентакли стали шевелиться активнее, как будто подтверждая ее слова. Они пошло хлюпали и дотрагивались до кожи протосса, кружа в опасной близости от ее вагины. Лиззара чувствовала, как низ ее живота начинал тянуть от того, как сильно ее заводили такие прикосновения.",narrator_c07df945,,,,
"L """"",L_794da208,Ах... Ты будешь насиловать меня этими тентаклями?,L_794da208,,,,
"""""",narrator_7838cae2,Королева Клинков улыбалась таким предположениям.,narrator_7838cae2,,,,
"S1 """"",S1_52beb633,"Почему сразу насиловать, милашка. Неужели я у тебя ассоциируюсь исключительно с такими ужасными вещами?",S1_52beb633,,,,
"L """"",L_5b761b2e,АА-А-АХХХХ!!!,L_5b761b2e,,,,
"""""",narrator_4b3ffcfc,"Пока девушка говорила, ее лицо выражало умиротворение и спокойствие. Лиззара почти поверила в искренность слов, если бы Королева Клинков после не показала свою истинную злобную натуру.",narrator_4b3ffcfc,,,,
"""""",narrator_842eca96,"Тентакли без предупреждения вошли в киску протосса, извиваясь и скручиваясь внутри. Уже разгоряченная Лиззара с легкостью принимала их внутрь, теряя голову от движения внутри.",narrator_842eca96,,,,
"S1 """"",S1_bdd4b9df,"Черт, это прям мед для моих ушей. Я бы слушала твои стоны каждый день, Лиззара. Стони громче!",S1_bdd4b9df,,,,
"""""",narrator_c5542e01,"Движения тентаклей стали хаотичнее, лишая протосса возможности сдерживать себя. Она ни о чем больше не думала, исполняя желание своего мучителя.",narrator_c5542e01,,,,
"S1 """"",S1_14c317fc,"Прогресс идет... Твое тело все лучше реагирует на любые мои действия! А значит, направление задано хорошо. Молодец, Лиззара.",S1_14c317fc,,,,
"L """"",L_f2dc54c0,МММММ!!!,L_f2dc54c0,,,,
"""""",narrator_6e6a2324,"Королева Клинков еще немного наслаждалась происходящим, перед тем как стала водить пальцем по кругу. Щупальца подчинялись ее команде, меняя свое действие. Теперь они переплетались друг с другом, задевая новые чувствительные точки и продвигаясь глубже.",narrator_6e6a2324,,,,
"L """"",L_328be854,Я-Я... НЕ... АХ-ХХХХ!!!,L_328be854,,,,
"S1 """"",S1_e7a2c908,"Кажется, кто-то уже на пределе. Довольно быстро...",S1_e7a2c908,,,,
"""""",narrator_31ca4de8,"Лиззара не реагировала на слова девушки, выгибаясь в пояснице до предела. Все ее тело постоянно пробирало волнами удовольствия, от чего она не могла ни на что больше реагировать.",narrator_31ca4de8,,,,
"L """"",L_0d521e21,"(Она оказалась права, эти тентакли действительно ничуть не уступают ее движениям.)",L_0d521e21,,,,
"L """"",L_162a0d22,(Она сильна... не соврала... Такими темпами мне не продержаться до прибытия Сары.),L_162a0d22,,,,
"S1 """"",S1_ad4a6973,"Эти тентакли действительно ничуть не уступают моим движениям... Видела бы ты себя со стороны, хи-хи.",S1_ad4a6973,,,,
"L """"",L_196eae04,(Сильна... Она очень сильна! Не соврала...),L_196eae04,,,,
"L """"",L_2134f093,(М-мне не продержаться... До прибытия Сары...),L_2134f093,,,,
"""""",narrator_8b6c4002,"Лиззара сдалась под давлением своего возбуждения, расслабляя тело. Тентакли делали свое дело, пролезая в самые потаенные места и даря приятные ощущения протоссу.",narrator_8b6c4002,,,,
"S1 """"",S1_04e73864,"Чувствуешь, Лиззара, как твое тело любит тентакли и то, что они с ним делают? Оно так изголодалось... Тебе нужно тренироваться с ними чаще!",S1_04e73864,,,,
"L """"",L_58a73b48,"(Х-хватит, хаа-а-а! Говорить такие вещи!)",L_58a73b48,,,,
