location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S """"",S_3ddc364a,E ora è il momento di affrontare il tuo stomaco.,,,,,
"A """"",A_2ec6b9b4,"Va bene. Innanzitutto, controlliamo il tuo stato attuale.",,,,,
"""""",narrator_cca8752a,"Stukov girò intorno a Sarah, controllando il suo corpo.",,,,,
"S """"",S_52317230,,,,,,
"Aside8 """"",Aside8_72731c7b,,,,,,
"S """"",S_b6ad03a4,Hai mai pensato di smettere di fissarmi e di arrivare al punto?,,,,,
"Aside3 """"",Aside3_6bd138c9,"Hahaha, cosa stai pensando? Devo controllare il tuo stato attuale. Inoltre, amo il tuo corpo.",,,,,
"S """"",S_75cc25af,,,,,,
"S """"",S_d10af909,(È insopportabile ...),,,,,
"A """"",A_986111f5,"Bene, possiamo iniziare.",,,,,
"S """"",S_781fd6db,Finalmente ... quindi cosa dovrei fare?,,,,,
"A """"",A_0df8d721,"Niente di difficile, il tuo corpo.",,,,,
"S """"",S_934f44a6,Quanto sono pervertiti?,,,,,
"A """"",A_7a5bf057,"Hehe, niente affatto.",,,,,
"S """"",S_792d00eb,(Come se potessi credere a quella faccia ...),,,,,
"A """"",A_452b3ff6,"Quindi, iniziamo. Fammi vedere come ti eserciti di solito.",,,,,
"S """"",S_91d4fb95,Lo farà.,,,,,
"A """"",A_db4a9f40,"Hm, non abbastanza buono. Dovresti metterti in forma prima di poter continuare.",,,,,
"S """"",S_23a3130b,(Andiamo ... anche se in realtà non ho esercitato ultimamente.),,,,,
"S """"",S_a62fc576,"Ok, ti ​​chiamo quando lo faccio ...",,,,,
"""""",narrator_90b3e6cf,Sarah ha assunto la posa faceva di solito prima di esercitare. Piedi mani distanti l'uno dall'altro.,,,,,
"Aside8 """"",Aside8_d9b85a6c,Stai pensando di allenarti con la tua armatura? Pensi che sia un po 'strano?,,,,,
"S """"",S_3f32666e,"No, lo indosso sempre durante l'allenamento.",,,,,
"Aside8 """"",Aside8_8f82ac3c,,,,,,
"Aside9 """"",Aside9_b792ae4c,"Bene, lo ignorerò.",,,,,
"""""",narrator_74a84bf2,Sarah continuò a eseguire gli esercizi che faceva di solito.,,,,,
"Aside10 """"",Aside10_275f7454,"Sì, molto carino, anche se la tecnica è leggermente carente, ma va bene.",,,,,
"S """"",S_7a3be9d6,(La tecnica è leggermente carente? Signore?),,,,,
"S """"",S_059460ca,"Certo che è bello, chi pensi che io sia?",,,,,
