location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S_r6otia5b,"S ""I can smell the stench in this room. And it gets on my nerves...""",,,,,
,narrator_QZuQzApe,"""The unpleasant smell was not persistent enough to immediately reveal its source. At some moments it was possible to not even notice it, but sometimes it was unbearable.""",,,,,
,narrator_e6Hc9omH,"""As soon as the girl felt that she was on the trail, she immediately recoiled from the abundance of fragrance.""",,,,,
,S_kG4SHpFZ,"S ""No, no, no, this won't do.""",,,,,
,narrator_5eRCjgFi,"""The Zergling conveniently adjusted to the girl's hands, already knowing that at such moments she had nowhere to put them. A new portion of stroking came just in time for him.""",,,,,
,S_aM6bvsUK,"S ""It's strange that you walk quite calmly. Shouldn't individuals like you have a sharper nose?""",,,,,
,narrator_5xs4gkZW,"""[zergling_s_name!t] looked surprisingly unperturbed, worried only by the light strokes on his head. Sarah watched his nose closely enough and did not see any signs of reaction to the unpleasant smell.""",,,,,
,S_ArXEZwys,"S ""Really weird...""",,,,,
,narrator_k6vhH9b3,"""The girl was about to rest her chin on her hand, but the approach of a familiar smell stopped her. It was not difficult for Sarah to bring the same hand that had recently stroked the zerg, and feel a burning sensation in her nose.""",,,,,
,S_i53QagwJ,"S ""Is it really you... You disgusting stinker!""",,,,,
,Ze_42E4PZ5R,"Ze ""Skr?""",,,,,
,narrator_RmrNzqq6,"""The zergling was surprised not only by the stop of stroking. He was clearly being called something that felt bad.""",,,,,
,S_YphDP5de,"S ""How do you live with this smell? You feel it all the time.""",,,,,
,Ze_3xJVJyo6,"Ze ""Skr...""",,,,,
,S_c5FxHiaD,"S ""Everything stinks here anyway, I can't have another stinky by my side!""",,,,,
,narrator_QcGJa6s5,"""[zergling_s_name!t] sprawled on the floor with his belly up, demonstrating his attitude to this in all its glory.""",,,,,
,S_FkJUtpvr,"S ""Yes... No wonder you smell like that. In all this time, I've never seen you lick yourself...""",,,,,
,S_HfftAreR,"S ""Although wait, you're not some kind of dog or cat ... listen, do you wash at all?""",,,,,
,S_ZTV8vUuo,"S ""...""",,,,,
,S_WirvsrCR,"S ""Indeed, why would they do that...""",,,,,
,S_4Cb6CtGc,"S ""He has never been cleaned of all the secretions he has produced.""",,,,,
,narrator_C3h6q4hb,"""Sarah stared at the Zergling on the floor for a while longer.""",,,,,
,S_B7XiX2hW,"S ""You don't care... And I'm locked in four walls with you for a long time.""",,,,,
,S_89QhSFNB,"S ""Thankfully there is someone responsible for your appearance here... Let him deal with your stink!""",,,,,
,S_GCy5psCm,"S ""What you brought here is starting to create problems.""",,,,,
,A_abX3wid3,"A ""He just needs attention... Don't be so perfect.""",,,,,
,S_JnVF7pqB,"S ""It's not that!""",,,,,
,S_NBbRN98q,"S ""He stinks!""",,,,,
,A_UFeM4T7j,"A ""We are all not without sin.""",,,,,
,S_MNn4JCdd,"S ""He started to stink recently, and not from the very beginning...""",,,,,
,A_mJmRbuwB,"A ""What were you doing with him here that he started to stink?""",,,,,
,narrator_DshQRjfe,"""Stukov examined the girl from head to toe and approached closer.""",,,,,
,A_rRCYYvn9,"A ""Marathons?""",,,,,
