location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S_rEFFohHh,"S ""So, what's your assignment going to be?""",,,,,
,M_nzDmkeLp,"M ""It's very simple.""",,,,,
,M_MpCpgyPn,"M ""You could have already noticed what qualities of yours might interest me most.""",,,,,
,M_CQT9jLSs,"M ""Now you have to prove that you have them in full.""",,,,,
,M_JnLb8gU2,"M ""Then and only then will I be ready to give you my essence.""",,,,,
,S_HjGToECy,"S ""I thought I had already won your favor.""",,,,,
,M_giP6kpSd,"M ""Favor, maybe, but not trust.""",,,,,
,M_XKsfQq4i,"M ""I hope you didn't think it was so easy to impress me?""",,,,,
,S_ZJBDzePz,"S ""Of course…""",,,,,
,S_dXbCqFwA,"S ""(It was easy to impress just one creature. I don't even count on a second instance of such luck.)""",,,,,
,M_CisNZR5P,"M ""If you are mentally prepared, then we can reveal all the cards.""",,,,,
,S_fw2hZLzP,"S ""Let's say I'm ready.""",,,,,
,M_fsVom8qE,"M ""That's enough for me…""",,,,,
,M_tqTZ8DXW,"M ""A special test awaits you. I hope that it will be a novelty for you.""",,,,,
,M_mmYKpiLa,"M ""It will only be more interesting this way!""",,,,,
,S_Uc9GBkR4,"S ""And what is it?""",,,,,
,M_G7btskjF,"M ""I like your attitude.""",,,,,
,M_aTVfHiyo,"M ""The point is to find out who fucks better.""",,,,,
,S_fEsLsEt5,"S ""Fucks?""",,,,,
,M_3uwYt7DY,"M ""Exactly.""",,,,,
,M_SpMnDktj,"M ""I was interested in your idea of a live incubator.""",,,,,
,M_E2C7pfoR,"M ""That doesn't look much like what will happen in the end. But your idea gave me the idea of what I want to see from you.""",,,,,
,S_7Pwm2mE7,"S ""It's still not clear to me exactly what you want from me.""",,,,,
,M_TkjYoWTe,"M ""I have not been able to procure a device that would show who is better at wielding a cock.""",,,,,
,S_CjKBnSwC,"S ""Hold on… Aren't you confusing anything?""",,,,,
,narrator_RustJyTZ,"""Sarah looked at the mutalisk, and then at herself. The girl's gaze expressed bewilderment.""",,,,,
,M_b36LYYWk,"M ""No, I'm not even slightly confused.""",,,,,
,M_bgYGuBQp,"M ""You'll find out everything on the spot.""",,,,,
,M_JFd7HDkx,"M ""Anyway, we'll have to do everything the old-fashioned way, using a living being.""",,,,,
,M_ixppwTwn,"M ""There is a small issue of course, because of which you will have a slight advantage.""",,,,,
,M_M5eCL7Qx,"M ""Still, you don't have much experience, which means we are equal.""",,,,,
,S_jdvhhLGr,"S ""Well, that's just amazing.""",,,,,
,S_4kLLTnxL,"S ""But... how are we going to check how good they are?""",,,,,
,M_UUEqY7Hj,"M ""Don't worry, I have something for that. This mechanism was invented a long time ago! The main catch is to find a living being.""",,,,,
,S_XoX6zSsW,"S ""(Advantage… Did Mistress decide to entertain herself?)""",,,,,
,S_SQTZ6nYH,"S ""(I haven't seen her in a long time.)""",,,,,
,S_P3zZFFvG,"S ""And the penis...?""",,,,,
,M_dkTFyuDA,"M ""I'm starting to get the impression that you don't really need my essence. Or you don't want to participate in my trial, Sarah.""",,,,,
,S_HoYxCVWi,"S ""No, I sincerely don't understand.""",,,,,
,M_mEtWcP8t,"M ""Well, you may not have a penis right now.""",,,,,
,M_ZYXSNdm7,"M ""But if she could, that second one, then you can too! After all, you share the same body.""",,,,,
,narrator_HvEdEY2x,"""Sarah tried to imagine how she would make herself a dick. How she would use it, almost like the Queen of Blades, and the thought made her shiver. The girl felt the muffled sensations that she remembered from a similar experience with the Queen of Blades in her dream.""",,,,,
,S_92jH7kW9,"S ""I don't even know… I've never done this and I haven't even thought about it. To journey to the other side of humanity…""",,,,,
,S_TsZampQJ,"S ""(This might be interesting.)""",,,,,
,S_nYcoSDqv,"S ""But I do not know exactly how to do it... create a dick for myself. Last time it was an unconscious act.""",,,,,
,M_hmQcjQ2y,"M ""Don't worry about that. The main thing is to try it once and everything will go on a whim.""",,,,,
,M_tH76zWhX,"M ""But I know for sure. If you've done it once before, then it's possible.""",,,,,
,S_93Fkcf3X,"S ""It was in my head once…""",,,,,
,S_bRRgquad,"S ""Can it even be counted? Despite the fact that everything was like the real thing…""",,,,,
,S_C4r9xBZk,"S ""And it would be difficult to call it a dream.""",,,,,
,M_cpbDfPRP,"M ""You think too much, give yourself to your inner instinct. I don't need your dry judgment today.""",,,,,
,M_TL3gKE8X,"M ""Unless you've changed your mind, of course.""",,,,,
,S_o2g87DLD,"S ""I... I need time to think about all this…""",,,,,
,M_m77phnm2,"M ""Hm... I don't approve of this approach, but the choice is yours.""",,,,,
,M_7EqLBbLL,"M ""Don't take too long with this, I'm looking forward to our competition.""",,,,,
,M_eQZZSFyh,"M ""Come when you feel ready.""",,,,,
,M_HzLnbWrt,"M ""Decided to tease me?""",,,,,
,M_RjxWdZ83,"M ""I'm looking forward to our competition…""",,,,,
,M_QFbV82nP,"M ""So what's your solution?""",,,,,
,S_mCFxRQHx,"S ""Let's get this over with right now.""",,,,,
,M_KLUXsmd8,"M ""Ready?""",,,,,
,S_93HqwaUf,"S ""Yes. I'm ready.""",,,,,
,M_eccCMhVf,"M ""Well, I'm glad to see you in a good mood.""",,,,,
,M_aJgGcGuv,"M ""I appreciate your determination.""",,,,,
,S_bBHD7YNQ,"S ""Hey, what are you doing...""",,,,,
,M_6CcAtdjD,"M ""I reserve the right to keep up the intrigue.""",,,,,
,M_FFeJ9NcR,"M ""Still, you also decided to torment me at the first opportunity.""",,,,,
