location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,narrator_4d3a53e6,"""Сара открыла глаза, но тьма перед ней никуда не исчезла. Сколько бы девушка ни протирала глаза, ничего не прояснялось.""",,,,,
,centered_24b90391,"centered ""Где я?""",,,,,
,narrator_f3b47764,"""Кроме темноты Сару окружала угнетающая тишина. Воспоминания в ее голове, хаотично сменяя друг друга, не давая девушке ухватиться хоть за одну.""",,,,,
,centered_cacd2594,"centered ""Что я здесь делаю?""",,,,,
,centered_42d5c644,"centered ""Как глупо задавать эти вопросы...{w} Все равно мне на них никто не отвечает.""",,,,,
,centered_20caf1b2,"centered ""Мне...{w} А кто я?""",,,,,
,narrator_d19a574e,"""Сара с ужасом осознавала, что все ответы на эти вопросы постоянно крутятся в голове, но каждый раз пропадают, когда она пытается сказать хоть что-то. Ее руки стали ощупывать тело в попытке понять о себя какую-либо информацию.""",,,,,
,centered_9e67e1a8,"centered ""На мне нет одежды?{w} Почему я нахожусь здесь голая?""",,,,,
,centered_a8152c27,"centered ""Почему я вообще здесь?!""",,,,,
,centered_75a74c3f,"centered ""Ты наконец там, где и должна была оказаться...""",,,,,
,centered_fc77cbc2,"centered ""Я...{w} Может, это и правда так, но это вовсе не отменяет того, что я какого-то черта без одежды.""",,,,,
,S1_ee05c735,"S1 ""Ха-ха, в этом месте одежда вовсе не нужна...""",,,,,
,S1_581376a6,"S1 ""Здесь, в теории, возможно все, что только ты сможешь представить.""",,,,,
,S1_0cc21b3d,"S1 ""Мечтала ли ты когда-нибудь ощутить себя Владычицей? Завидовала ли ты ее силе и сексуальности?""",,,,,
,narrator_5c9f7408,"""Сара почувствовала себя странно, будто в один момент ее тело изменилось и стало совершенно чужим. Она посмотрела вниз, наблюдая себя в теле Владычицы.""",,,,,
,S_d63cdc26,"S ""Что ты сделала?!""",,,,,
,S1_35a1fdfc,"S1 ""Это всего лишь небольшие возможности в этом месте. Иногда полезно экспериментировать.""",,,,,
,S_7c775291,"S ""Я прекрасно справляюсь с этим и в своем теле.""",,,,,
,S1_6f349708,"S1 ""Ты противишься, но разве ты не чувствуешь себя по-другому? Новое тело и возможности. Ты можешь изучить чужое тело на себе и лучше понимать его.""",,,,,
,S_7612cd2f,"S ""Хватит! Меня не интересует тело Владычицы.""",,,,,
,S1_c184a6db,"S1 ""Раз так... Ты никогда не задумывалась о том, каково это, быть зерглингом?""",,,,,
,S_72f0e941,"S ""???""",,,,,
,S1_c3f0b743,"S1 ""Хотя нет... Стуков!""",,,,,
,S1_d0731ca5,"S1 ""В тебе было столько непонимания по отношению к нему. Тебе было интересно, каково это, иметь член.""",,,,,
,S1_9eb7d986,"S1 ""Понимаю... Но теперь у тебя есть возможность понять, почему он дрочит столько раз на дню. Можешь потрогать его.""",,,,,
,narrator_2681f5eb,"""Девушка указала Саре на ее ширинку.""",,,,,
,S_a07fe083,"S ""Я не собираюсь заниматься ничем подобным! Верни меня обратно в мое тело!""",,,,,
,S1_7d4f0660,"S1 ""Какая ты скучная...""",,,,,
,narrator_3e2ede84,"""Сара наконец ощутила себя в своем привычном и родном теле.""",,,,,
